"phi_g8_eig_1","Points:0","Points:1","Points:2"
1.2028,118.62,0,0
1.1634,118.87,0,0
1.1241,119.13,0,0
1.0847,119.38,0,0
1.0453,119.63,0,0
1.0059,119.89,0,0
0.96657,120.14,0,0
0.9272,120.4,0,0
0.88783,120.65,0,0
0.84846,120.9,0,0
0.81145,121.16,0,0
0.7786,121.41,0,0
0.74574,121.67,0,0
0.71289,121.92,0,0
0.68004,122.17,0,0
0.64718,122.43,0,0
0.61433,122.68,0,0
0.58148,122.94,0,0
0.54862,123.19,0,0
0.51577,123.44,0,0
0.48292,123.7,0,0
0.45006,123.95,0,0
0.41909,124.21,0,0
0.38901,124.46,0,0
0.35892,124.71,0,0
0.32884,124.97,0,0
0.29875,125.22,0,0
0.26866,125.48,0,0
0.23858,125.73,0,0
0.20849,125.98,0,0
0.1784,126.24,0,0
0.14832,126.49,0,0
0.11823,126.75,0,0
0.088145,127,0,0
