"Material_id","Power_eig0","phi_assembly_g_0_eig0","phi_assembly_g_1_eig0","phi_assembly_g_2_eig0","phi_assembly_g_3_eig0","phi_assembly_g_4_eig0","phi_assembly_g_5_eig0","phi_assembly_g_6_eig0","phi_assembly_g_7_eig0","phi_g1_eig_1","phi_g2_eig_1","phi_g3_eig_1","phi_g4_eig_1","phi_g5_eig_1","phi_g6_eig_1","phi_g7_eig_1","phi_g8_eig_1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,34.581,48.74,17.248,4.2368,3.0639,4.0531,2.8395,0.56901,1,36.068,-90.932,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,35.243,49.752,17.575,4.3088,3.0857,4.0575,2.8303,0.56107,1,36.322,-90.678,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,35.86,50.686,17.926,4.3865,3.1202,4.0879,2.8459,0.56154,1,36.576,-90.424,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,36.454,51.58,18.294,4.4679,3.1622,4.1333,2.8757,0.56675,1,36.83,-90.17,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,37.023,52.426,18.679,4.5532,3.2125,4.1954,2.9213,0.57726,1,37.084,-89.916,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,37.555,53.206,19.086,4.6435,3.2735,4.2791,2.9876,0.59469,1,37.338,-89.662,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,38.05,53.924,19.516,4.739,3.3453,4.3847,3.0748,0.61922,1,37.592,-89.408,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,38.505,54.575,19.969,4.8395,3.4282,4.5126,3.1836,0.65124,1,37.846,-89.154,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,38.917,55.162,20.443,4.945,3.5218,4.6623,3.3135,0.69084,1,38.1,-88.9,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,39.274,55.674,20.943,5.0561,3.628,4.8378,3.4687,0.7397,1,38.354,-88.646,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,39.558,56.093,21.474,5.174,3.7494,5.045,3.6553,0.80066,1,38.608,-88.392,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,39.774,56.435,22.03,5.2975,3.8838,5.2796,3.8696,0.87261,1,38.862,-88.138,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,39.902,56.685,22.617,5.4274,4.0334,5.5467,4.1172,0.95853,1,39.116,-87.884,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,39.965,56.868,23.225,5.5617,4.1939,5.8372,4.389,1.0546,1,39.37,-87.63,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,39.846,56.878,23.887,5.7074,4.383,6.191,4.7273,1.1804,1,39.624,-87.376,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,39.637,56.807,24.575,5.8581,4.5852,6.5744,5.0978,1.3214,1,39.878,-87.122,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,39.265,56.594,25.307,6.0177,4.8111,7.0123,5.5276,1.4913,1,40.132,-86.868,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,38.636,56.166,26.103,6.1896,5.0726,7.5353,6.0538,1.7135,1,40.386,-86.614,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,37.734,55.511,26.971,6.3753,5.3735,8.1551,6.6927,2.002,1,40.64,-86.36,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,36.665,54.722,27.888,6.5709,5.7017,8.8435,7.4139,2.3446,1,40.894,-86.106,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,35.244,53.646,28.926,6.7917,6.0956,9.696,8.333,2.8212,1,41.148,-85.852,0,0
57,2.3398,32.746,46.847,19.973,4.8368,4.0012,5.9115,4.6575,1.2759,33.715,52.486,30.007,7.0217,6.5123,10.605,9.3211,3.3454,1,41.402,-85.598,0,0
184,0,24.761,38.657,22.738,5.4484,5.6711,9.7263,8.7698,3.3146,31.916,51.157,32.12,7.548,7.3853,12.434,11.271,4.3314,1,41.656,-85.344,0,0
184,0,24.761,38.657,22.738,5.4484,5.6711,9.7263,8.7698,3.3146,30.347,49.884,34.39,8.1651,8.3926,14.578,13.651,5.6129,1,41.91,-85.09,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,29.399,48.929,35.634,8.5237,9.0346,16.056,15.451,6.7224,1,42.164,-84.836,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,28.75,48.265,36.459,8.763,9.4835,17.122,16.778,7.543,1,42.418,-84.582,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,28.272,47.862,37.234,8.9849,9.8769,18.03,17.87,8.1733,1,42.672,-84.328,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,27.915,47.635,37.915,9.1846,10.23,18.829,18.787,8.6535,1,42.926,-84.074,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,27.685,47.576,38.561,9.3701,10.54,19.516,19.566,9.0538,1,43.18,-83.82,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,27.574,47.669,39.166,9.5409,10.81,20.098,20.213,9.3791,1,43.434,-83.566,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,27.618,47.964,39.751,9.6978,11.027,20.541,20.694,9.614,1,43.688,-83.312,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,27.724,48.327,40.308,9.8448,11.221,20.928,21.115,9.8248,1,43.942,-83.058,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,27.941,48.83,40.847,9.9807,11.378,21.21,21.414,9.9694,1,44.196,-82.804,0,0
311,0,18.709,31.53,24.886,6.1783,7.9343,15.388,15.514,7.1313,28.262,49.459,41.371,10.106,11.499,21.395,21.6,10.058,1,44.45,-82.55,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,28.69,50.223,41.875,10.22,11.58,21.481,21.675,10.09,1,44.704,-82.296,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,29.227,51.125,42.35,10.321,11.618,21.469,21.638,10.067,1,44.958,-82.042,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,29.873,52.171,42.793,10.406,11.613,21.358,21.485,9.9829,1,45.212,-81.788,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,30.573,53.276,43.209,10.484,11.59,21.211,21.292,9.8813,1,45.466,-81.534,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,31.494,54.686,43.567,10.534,11.478,20.848,20.849,9.6508,1,45.72,-81.28,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,32.484,56.184,43.862,10.569,11.345,20.439,20.344,9.3809,1,45.974,-81.026,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,33.67,57.966,44.083,10.576,11.131,19.83,19.601,8.9805,1,46.228,-80.772,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,34.973,59.914,44.183,10.559,10.882,19.139,18.732,8.4774,1,46.482,-80.518,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,36.461,62.193,44.114,10.501,10.544,18.226,17.548,7.7293,1,46.736,-80.264,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,38.1,64.742,43.913,10.408,10.133,17.129,16.107,6.7831,1,46.99,-80.01,0,0
185,0,51.667,84.009,51.707,12.206,11.053,17.807,15.935,6.0468,40.919,68.151,43.017,10.147,9.2777,15.108,13.708,5.3639,1,47.244,-79.756,0,0
185,0,51.667,84.009,51.707,12.206,11.053,17.807,15.935,6.0468,44.436,71.873,41.831,9.8695,8.273,12.823,11.158,4.0186,1,47.498,-79.502,0,0
58,4.456,66.787,100.32,45.431,10.826,7.8168,10.802,8.4321,2.3216,47.651,75.497,41.364,9.7894,7.8942,11.907,10.113,3.4338,1,47.752,-79.248,0,0
58,4.456,66.787,100.32,45.431,10.826,7.8168,10.802,8.4321,2.3216,50.76,79.042,40.935,9.7169,7.5421,11.057,9.1476,2.9024,1,48.006,-78.994,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,53.62,82.384,40.583,9.6583,7.2382,10.33,8.3321,2.4745,1,48.26,-78.74,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,56.178,85.479,40.318,9.6156,6.9867,9.7357,7.6773,2.1549,1,48.514,-78.486,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,58.579,88.445,40.095,9.5804,6.759,9.2007,7.0937,1.8804,1,48.768,-78.232,0,0
58,4.456,66.787,100.31,45.43,10.826,7.8168,10.802,8.4321,2.3216,60.531,91.004,39.999,9.5687,6.5967,8.8183,6.6827,1.7004,1,49.022,-77.978,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,62.37,93.464,39.935,9.5634,6.4509,8.4732,6.3126,1.5408,1,49.276,-77.724,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,64.01,95.728,39.934,9.5705,6.3357,8.1952,6.0141,1.4147,1,49.53,-77.47,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,65.513,97.848,39.98,9.5873,6.243,7.9649,5.7649,1.3101,1,49.784,-77.216,0,0
58,4.456,66.787,100.32,45.431,10.826,7.8168,10.802,8.4321,2.3216,66.922,99.864,40.059,9.611,6.1663,7.768,5.5504,1.2205,1,50.038,-76.962,0,0
58,4.456,66.787,100.31,45.43,10.826,7.8168,10.802,8.4321,2.3216,68.159,101.67,40.207,9.6494,6.1217,7.6369,5.4019,1.1575,1,50.292,-76.708,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,69.347,103.41,40.377,9.6926,6.0872,7.526,5.2733,1.1022,1,50.546,-76.454,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,70.437,105.01,40.594,9.7461,6.074,7.4573,5.186,1.0625,1,50.8,-76.2,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,71.449,106.49,40.852,9.8085,6.0792,7.4247,5.1336,1.0352,1,51.054,-75.946,0,0
58,4.456,66.787,100.32,45.431,10.826,7.8168,10.802,8.4321,2.3216,72.391,107.85,41.151,9.8802,6.1028,7.4279,5.1153,1.02,1,51.308,-75.692,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,73.242,109.04,41.503,9.9639,6.1506,7.478,5.1417,1.0198,1,51.562,-75.438,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,74.044,110.14,41.887,10.055,6.2128,7.5557,5.1942,1.0285,1,51.816,-75.184,0,0
58,4.456,66.787,100.31,45.43,10.826,7.8168,10.802,8.4321,2.3216,74.792,111.14,42.305,10.153,6.2901,7.6626,5.2744,1.0465,1,52.07,-74.93,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,75.461,111.99,42.772,10.263,6.3895,7.8122,5.3951,1.0781,1,52.324,-74.676,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,76.059,112.71,43.28,10.382,6.5079,7.9989,5.5511,1.1218,1,52.578,-74.422,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,76.577,113.3,43.832,10.511,6.6464,8.225,5.7451,1.1788,1,52.832,-74.168,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,77.009,113.75,44.427,10.649,6.8051,8.491,5.9777,1.2496,1,53.086,-73.914,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,77.337,114.06,45.071,10.798,6.9869,8.8031,6.2554,1.337,1,53.34,-73.66,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,77.531,114.18,45.771,10.96,7.1951,9.1686,6.5863,1.4448,1,53.594,-73.406,0,0
58,4.456,66.787,100.31,45.43,10.826,7.8168,10.802,8.4321,2.3216,77.582,114.14,46.524,11.133,7.4293,9.588,6.9714,1.5744,1,53.848,-73.152,0,0
58,4.456,66.787,100.31,45.43,10.826,7.8168,10.802,8.4321,2.3216,77.482,113.93,47.328,11.316,7.6886,10.06,7.411,1.7269,1,54.102,-72.898,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,77.255,113.59,48.175,11.509,7.9689,10.577,7.8962,1.8986,1,54.356,-72.644,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,76.693,112.91,49.122,11.722,8.3002,11.204,8.4985,2.1227,1,54.61,-72.39,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,75.974,112.09,50.113,11.944,8.6538,11.882,9.1548,2.3724,1,54.864,-72.136,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,74.936,110.99,51.189,12.182,9.0525,12.661,9.9228,2.6763,1,55.118,-71.882,0,0
58,4.456,66.787,100.32,45.431,10.826,7.8168,10.802,8.4321,2.3216,73.47,109.52,52.374,12.442,9.5097,13.58,10.849,3.066,1,55.372,-71.628,0,0
58,4.456,66.787,100.31,45.43,10.826,7.8168,10.802,8.4321,2.3216,71.472,107.6,53.697,12.727,10.042,14.681,11.987,3.58,1,55.626,-71.374,0,0
58,4.456,66.787,100.31,45.43,10.826,7.8168,10.802,8.4321,2.3216,69.2,105.46,55.098,13.028,10.618,15.891,13.258,4.1804,1,55.88,-71.12,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,66.262,102.77,56.717,13.373,11.316,17.405,14.896,5.0299,1,56.134,-70.866,0,0
58,4.456,66.787,100.31,45.431,10.826,7.8168,10.802,8.4321,2.3216,63.128,99.928,58.409,13.733,12.055,19.022,16.66,5.9657,1,56.388,-70.612,0,0
185,0,51.667,84.009,51.707,12.206,11.053,17.807,15.935,6.0468,59.515,96.79,61.613,14.528,13.546,22.152,20.006,7.6647,1,56.642,-70.358,0,0
185,0,51.667,84.009,51.707,12.206,11.053,17.807,15.935,6.0468,56.267,93.743,65.227,15.521,15.362,26.014,24.275,9.9524,1,56.896,-70.104,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,54.211,91.357,67.254,16.122,16.553,28.753,27.582,11.978,1,57.15,-69.85,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,52.786,89.576,68.467,16.492,17.344,30.656,29.956,13.453,1,57.404,-69.596,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.678,12.746,51.654,88.259,69.548,16.822,18.026,32.265,31.902,14.585,1,57.658,-69.342,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,50.755,87.306,70.445,17.108,18.623,33.651,33.506,15.429,1,57.912,-69.088,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,50.074,86.644,71.255,17.363,19.14,34.84,34.864,16.131,1,58.166,-68.834,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.678,12.746,49.618,86.285,71.979,17.588,19.575,35.821,35.966,16.687,1,58.42,-68.58,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,49.418,86.265,72.645,17.784,19.913,36.56,36.782,17.087,1,58.674,-68.326,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,49.352,86.404,73.256,17.96,20.201,37.181,37.467,17.433,1,58.928,-68.072,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,49.472,86.782,73.826,18.114,20.418,37.626,37.947,17.668,1,59.182,-67.818,0,0
312,0,40.528,70.235,56.784,13.822,15.227,27.716,27.677,12.746,49.774,87.389,74.356,18.247,20.565,37.899,38.229,17.803,1,59.436,-67.564,0,0
313,0,63.434,109.91,89.293,21.792,23.942,43.475,43.397,19.986,50.261,88.229,74.85,18.358,20.64,37.995,38.311,17.839,1,59.69,-67.31,0,0
313,0,63.434,109.91,89.293,21.792,23.942,43.475,43.397,19.986,50.934,89.306,75.301,18.447,20.643,37.915,38.192,17.775,1,59.944,-67.056,0,0
313,0,63.434,109.91,89.293,21.792,23.942,43.475,43.397,19.986,51.795,90.626,75.703,18.511,20.571,37.656,37.866,17.602,1,60.198,-66.802,0,0
313,0,63.434,109.91,89.293,21.792,23.942,43.475,43.397,19.986,52.749,92.053,76.069,18.563,20.469,37.325,37.461,17.393,1,60.452,-66.548,0,0
313,0,63.434,109.91,89.293,21.792,23.942,43.475,43.397,19.986,54.085,93.995,76.335,18.566,20.212,36.615,36.618,16.958,1,60.706,-66.294,0,0
313,0,63.434,109.91,89.293,21.792,23.942,43.475,43.397,19.986,55.52,96.062,76.515,18.549,19.927,35.839,35.687,16.467,1,60.96,-66.04,0,0
313,0,63.434,109.91,89.293,21.792,23.942,43.475,43.397,19.986,57.295,98.614,76.569,18.484,19.5,34.715,34.338,15.747,1,61.214,-65.786,0,0
313,0,63.434,109.91,89.293,21.792,23.942,43.475,43.397,19.986,59.268,101.44,76.445,18.382,19.012,33.44,32.769,14.855,1,61.468,-65.532,0,0
313,0,63.434,109.91,89.293,21.792,23.941,43.475,43.397,19.986,61.561,104.82,76.053,18.212,18.379,31.798,30.677,13.55,1,61.722,-65.278,0,0
313,0,63.434,109.91,89.293,21.792,23.942,43.475,43.397,19.986,64.119,108.67,75.455,17.988,17.622,29.841,28.142,11.903,1,61.976,-65.024,0,0
186,0,80.958,131.5,81.277,19.244,17.379,27.937,25.005,9.4823,68.444,113.81,73.513,17.419,16.097,26.311,23.978,9.4359,1,62.23,-64.77,0,0
186,0,80.958,131.5,81.277,19.244,17.379,27.937,25.005,9.4823,73.998,119.52,70.875,16.764,14.266,22.25,19.487,7.077,1,62.484,-64.516,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,79.121,125.05,69.683,16.53,13.495,20.458,17.477,5.977,1,62.738,-64.262,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,84.011,130.42,68.667,16.338,12.842,18.929,15.761,5.0434,1,62.992,-64.008,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,88.479,135.44,67.784,16.17,12.27,17.606,14.296,4.2829,1,63.246,-63.754,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.943,13.234,3.6374,92.409,140.02,67.058,16.033,11.791,16.518,13.117,3.7151,1,63.5,-63.5,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,96.059,144.38,66.405,15.909,11.354,15.535,12.062,3.2264,1,63.754,-63.246,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,98.933,148.04,65.964,15.824,11.028,14.812,11.304,2.9017,1,64.008,-62.992,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,101.59,151.51,65.583,15.75,10.733,14.16,10.624,2.6166,1,64.262,-62.738,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,103.9,154.65,65.304,15.697,10.488,13.621,10.064,2.3881,1,64.516,-62.484,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,105.96,157.53,65.105,15.66,10.283,13.165,9.5921,2.1983,1,64.77,-62.23,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,107.86,160.24,64.961,15.635,10.105,12.766,9.1793,2.0344,1,65.024,-61.976,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,109.46,162.6,64.928,15.633,9.9794,12.475,8.8753,1.9151,1,65.278,-61.722,0,0
59,6.995,104.72,157.06,71.411,17.075,12.298,16.942,13.234,3.6374,110.97,164.84,64.932,15.639,9.8712,12.22,8.6071,1.8097,1,65.532,-61.468,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,112.32,166.86,65.011,15.662,9.7975,12.034,8.4069,1.7303,1,65.786,-61.214,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,113.52,168.66,65.155,15.699,9.754,11.907,8.2646,1.672,1,66.04,-60.96,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,114.61,170.27,65.365,15.75,9.7403,11.839,8.1784,1.6334,1,66.294,-60.706,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,115.54,171.61,65.658,15.82,9.7649,11.845,8.1632,1.6192,1,66.548,-60.452,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,116.4,172.8,66.001,15.902,9.8121,11.895,8.1893,1.619,1,66.802,-60.198,0,0
59,6.995,104.72,157.06,71.411,17.075,12.298,16.942,13.234,3.6374,117.17,173.83,66.394,15.995,9.8819,11.988,8.257,1.6327,1,67.056,-59.944,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,117.8,174.61,66.87,16.106,9.9894,12.155,8.3939,1.6698,1,67.31,-59.69,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,118.31,175.18,67.411,16.233,10.127,12.379,8.5865,1.7258,1,67.564,-59.436,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,118.73,175.6,68.003,16.37,10.288,12.651,8.8239,1.7975,1,67.818,-59.182,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,119.01,175.78,68.668,16.524,10.483,12.988,9.1253,1.8919,1,68.072,-58.928,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,119.12,175.71,69.414,16.696,10.716,13.401,9.5004,2.0131,1,68.326,-58.674,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,119.04,175.38,70.237,16.885,10.985,13.889,9.9492,2.1624,1,68.58,-58.42,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,118.77,174.83,71.132,17.089,11.29,14.448,10.469,2.3397,1,68.834,-58.166,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,118.2,173.91,72.138,17.317,11.648,15.118,11.102,2.5626,1,69.088,-57.912,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,117.53,172.95,73.159,17.547,12.015,15.81,11.762,2.8008,1,69.342,-57.658,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,116.49,171.57,74.306,17.804,12.445,16.634,12.556,3.0948,1,69.596,-57.404,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,114.97,169.74,75.587,18.088,12.943,17.611,13.514,3.4654,1,69.85,-57.15,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,113.02,167.53,76.984,18.394,13.502,18.726,14.626,3.9126,1,70.104,-56.896,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,110.6,164.91,78.502,18.724,14.125,19.992,15.907,4.4499,1,70.358,-56.642,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,107.6,161.8,80.167,19.081,14.827,21.448,17.406,5.1078,1,70.612,-56.388,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,103.73,157.97,82.053,19.478,15.654,23.216,19.278,6.0035,1,70.866,-56.134,0,0
59,6.995,104.72,157.06,71.411,17.075,12.299,16.942,13.234,3.6374,99.41,153.79,84.08,19.904,16.562,25.189,21.401,7.0713,1,71.12,-55.88,0,0
59,6.995,104.72,157.06,71.411,17.075,12.298,16.942,13.234,3.6374,94.162,148.84,86.461,20.405,17.671,27.666,24.138,8.5686,1,71.374,-55.626,0,0
186,0,80.958,131.5,81.277,19.244,17.379,27.937,25.005,9.4823,88.483,143.7,90.631,21.418,19.709,32.005,28.809,10.966,1,71.628,-55.372,0,0
186,0,80.958,131.5,81.277,19.244,17.379,27.937,25.005,9.4823,83.325,138.71,95.541,22.757,22.303,37.568,34.962,14.263,1,71.882,-55.118,0,0
313,0,63.434,109.91,89.293,21.792,23.941,43.475,43.397,19.986,79.967,134.71,98.38,23.602,24.06,41.622,39.846,17.257,1,72.136,-54.864,0,0
313,0,63.434,109.91,89.293,21.792,23.941,43.475,43.397,19.986,77.653,131.68,99.95,24.092,25.181,44.35,43.267,19.396,1,72.39,-54.61,0,0
313,0,63.434,109.91,89.293,21.792,23.941,43.475,43.397,19.986,75.754,129.31,101.31,24.518,26.138,46.647,46.065,21.043,1,72.644,-54.356,0,0
313,0,63.434,109.91,89.293,21.792,23.941,43.475,43.397,19.986,74.213,127.51,102.38,24.878,26.963,48.597,48.339,22.25,1,72.898,-54.102,0,0
313,0,63.434,109.91,89.293,21.792,23.942,43.475,43.397,19.986,72.977,126.11,103.32,25.193,27.676,50.272,50.267,23.251,1,73.152,-53.848,0,0
313,0,63.434,109.91,89.293,21.792,23.942,43.475,43.397,19.986,72.087,125.19,104.12,25.46,28.259,51.621,51.797,24.028,1,73.406,-53.594,0,0
313,0,63.434,109.91,89.293,21.792,23.942,43.475,43.397,19.986,71.535,124.71,104.83,25.686,28.711,52.648,52.945,24.594,1,73.66,-53.34,0,0
313,0,63.434,109.91,89.293,21.792,23.942,43.475,43.397,19.986,71.225,124.53,105.45,25.878,29.074,53.462,53.854,25.054,1,73.914,-53.086,0,0
313,0,63.434,109.91,89.293,21.792,23.941,43.475,43.397,19.986,71.161,124.66,106.02,26.04,29.341,54.042,54.492,25.368,1,74.168,-52.832,0,0
313,0,63.434,109.91,89.293,21.792,23.942,43.475,43.397,19.986,71.357,125.12,106.52,26.17,29.507,54.373,54.847,25.538,1,74.422,-52.578,0,0
314,0,84.715,146.73,119.2,29.1,31.965,58.065,57.975,26.689,71.817,125.91,106.97,26.27,29.569,54.453,54.915,25.565,1,74.676,-52.324,0,0
314,0,84.715,146.73,119.2,29.1,31.965,58.065,57.975,26.689,72.542,127.04,107.37,26.337,29.527,54.279,54.695,25.448,1,74.93,-52.07,0,0
314,0,84.715,146.73,119.2,29.1,31.965,58.065,57.975,26.689,73.533,128.51,107.69,26.371,29.381,53.85,54.179,25.178,1,75.184,-51.816,0,0
